Date,Close,1Month,3Months,6Months,12Months
2/1/1964,77.800003,0.009865031,0.062406115,0.07310349,0.210141574
3/1/1964,78.980003,0.015167095,0.052786006,0.101534258,0.186420355
4/1/1964,79.459999,0.006077437,0.031412227,0.073638655,0.138395352
5/1/1964,80.370003,0.011452354,0.033033418,0.09750102,0.135169486
6/1/1964,81.690002,0.016424026,0.03431247,0.088909694,0.177598363
7/1/1964,83.18,0.018239662,0.046816021,0.079698844,0.203240324
8/1/1964,81.830002,-0.016229839,0.018165969,0.051799471,0.128689683
9/1/1964,84.18,0.028718049,0.030481062,0.065839413,0.174058627
10/1/1964,84.860001,0.00807794,0.020197175,0.067958747,0.146601793
11/1/1964,84.419998,-0.005185046,0.031650934,0.050391873,0.152806152
12/1/1964,84.75,0.00390905,0.006771205,0.03745866,0.129698792
1/1/1965,87.559998,0.033156319,0.031817075,0.052656865,0.1365524
2/1/1965,87.43,-0.001484673,0.035655083,0.068434533,0.123778877
3/1/1965,86.160004,-0.014525861,0.016637215,0.023521074,0.0909091
4/1/1965,89.110001,0.034238589,0.017702182,0.050082488,0.121444779
5/1/1965,88.419998,-0.007743272,0.011323322,0.047382138,0.100161686
6/1/1965,84.120003,-0.048631476,-0.023676891,-0.007433593,0.029746615
7/1/1965,85.25,0.013433155,-0.043317259,-0.026381887,0.02488579
8/1/1965,87.169998,0.022521971,-0.014137073,-0.00297383,0.06525719
9/1/1965,89.959999,0.032006436,0.069424581,0.044103932,0.068662378
10/1/1965,92.419998,0.027345476,0.084105548,0.037145067,0.089087873
11/1/1965,91.610001,-0.008764304,0.05093499,0.036077845,0.085169429
12/1/1965,92.43,0.008950977,0.027456659,0.098787407,0.090619469
1/1/1966,92.879997,0.004868517,0.004977267,0.089501431,0.060758327
2/1/1966,91.220001,-0.017872481,-0.004257177,0.046460974,0.043348976
3/1/1966,89.230003,-0.021815369,-0.034620762,-0.008114673,0.03563137
4/1/1966,91.059998,0.020508741,-0.019595166,-0.01471543,0.021883032
5/1/1966,86.129997,-0.05414014,-0.05579921,-0.05981884,-0.02589913
6/1/1966,84.739998,-0.016138384,-0.050319454,-0.083198117,0.007370364
7/1/1966,83.599998,-0.013452915,-0.081924008,-0.09991386,-0.019354862
8/1/1966,77.099998,-0.077751198,-0.104841511,-0.154790647,-0.115521398
9/1/1966,76.559998,-0.007003891,-0.096530566,-0.141992655,-0.148955104
10/1/1966,80.199997,0.047544398,-0.040669869,-0.119262039,-0.132222476
11/1/1966,80.449997,0.003117207,0.043450053,-0.065946827,-0.121820804
12/1/1966,80.330002,-0.001491548,0.049242478,-0.052041493,-0.130909856
1/1/1967,86.610001,0.078177503,0.07992524,0.036004821,-0.067506419
2/1/1967,86.779999,0.001962799,0.078682439,0.125551248,-0.048673558
3/1/1967,90.199997,0.03940998,0.122868104,0.178160911,0.010870716
4/1/1967,94.010002,0.042239525,0.085440491,0.172194583,0.032396267
5/1/1967,89.080002,-0.052441229,0.026503838,0.107271663,0.034250611
6/1/1967,90.639999,0.017512314,0.004878071,0.128345534,0.069624748
7/1/1967,94.75,0.04534423,0.007871482,0.093984516,0.133373233
8/1/1967,93.639999,-0.01171505,0.051189907,0.079050473,0.214526607
9/1/1967,96.709999,0.032785135,0.066968227,0.072172974,0.263192287
10/1/1967,93.300003,-0.035260015,-0.015303398,-0.007552377,0.163341727
11/1/1967,94,0.007502647,0.003844522,0.055231229,0.168427638
12/1/1967,96.470001,0.026276606,-0.002481626,0.064320411,0.200921183
1/1/1968,92.239998,-0.043847859,-0.011361254,-0.026490786,0.065004006
2/1/1968,89.360001,-0.031222865,-0.049361691,-0.045706942,0.029730376
3/1/1968,90.199997,0.009400134,-0.06499434,-0.067314673,0
4/1/1968,97.459999,0.08048783,0.056591513,0.044587308,0.036698191
5/1/1968,98.68,0.012517966,0.104297212,0.049787234,0.107768273
6/1/1968,99.580002,0.009120409,0.10399119,0.032238011,0.098631985
7/1/1968,97.739998,-0.018477646,0.002872963,0.059627061,0.031556707
8/1/1968,98.860001,0.011459004,0.001824088,0.106311548,0.05574543
9/1/1968,102.669998,0.038539318,0.031030287,0.138248353,0.061627537
10/1/1968,103.410004,0.007207617,0.058011112,0.061050739,0.108360136
11/1/1968,108.370003,0.047964402,0.096196661,0.09819622,0.152872372
12/1/1968,103.860001,-0.041616701,0.011590562,0.042980507,0.076604125
1/1/1969,103.010002,-0.008184084,-0.003868117,0.053918601,0.11676067
2/1/1969,98.129997,-0.047374089,-0.094491148,-0.00738422,0.0981423
3/1/1969,101.510002,0.034444157,-0.022626603,-0.011298296,0.125388086
4/1/1969,103.690002,0.021475716,0.006601301,0.002707649,0.063923692
5/1/1969,103.459999,-0.002218179,0.054315726,-0.045307778,0.04843939
6/1/1969,97.709999,-0.055577035,-0.037434764,-0.059214346,-0.018778901
7/1/1969,91.830002,-0.060178048,-0.114379398,-0.10853315,-0.060466504
8/1/1969,95.510002,0.040074049,-0.076841263,-0.026699226,-0.033886293
9/1/1969,93.120003,-0.025023547,-0.046975704,-0.082651944,-0.093016414
10/1/1969,97.120003,0.042955325,0.057606456,-0.063361933,-0.060825846
11/1/1969,93.809998,-0.034081599,-0.017799225,-0.093272773,-0.134354569
12/1/1969,92.059998,-0.018654728,-0.011383215,-0.057824184,-0.113614509
1/1/1970,85.019997,-0.076471879,-0.124588196,-0.074158824,-0.174643284
2/1/1970,89.5,0.052693521,-0.045943909,-0.062925368,-0.087944535
3/1/1970,89.629997,0.00145248,-0.02639584,-0.037478586,-0.117032852
4/1/1970,81.519997,-0.0904831,-0.041166786,-0.160626086,-0.21381044
5/1/1970,76.550003,-0.060966563,-0.144692704,-0.183988864,-0.260100486
6/1/1970,72.720001,-0.050032683,-0.188664471,-0.210080354,-0.255756814
7/1/1970,78.050003,0.073294856,-0.042566169,-0.081980643,-0.150059879
8/1/1970,81.519997,0.044458602,0.064924805,-0.089162045,-0.146476858
9/1/1970,84.300003,0.034102136,0.159240949,-0.059466631,-0.094716492
10/1/1970,83.25,-0.012455551,0.066623918,0.021221824,-0.142813041
11/1/1970,87.199997,0.047447411,0.069676156,0.139124671,-0.070461583
12/1/1970,92.150002,0.056766114,0.093119795,0.267189229,0.000977667
1/1/1971,95.879997,0.040477427,0.151711676,0.22844322,0.127734655
2/1/1971,96.75,0.009073874,0.109518387,0.186825363,0.081005587
3/1/1971,100.309998,0.036795845,0.08855123,0.189916897,0.119156548
4/1/1971,103.949997,0.036287499,0.084167712,0.248648613,0.275147213
5/1/1971,99.629997,-0.041558443,0.029767411,0.142545876,0.301502196
6/1/1971,98.699997,-0.009334538,-0.016050255,0.071079705,0.357260666
7/1/1971,95.580002,-0.031610893,-0.080519435,-0.003128859,0.224599594
8/1/1971,99.029999,0.036095385,-0.006022263,0.023565881,0.214793948
9/1/1971,98.339996,-0.006967616,-0.003647427,-0.019639139,0.166547954
10/1/1971,94.230003,-0.041793707,-0.014124283,-0.093506438,0.131891928
11/1/1971,93.989998,-0.002547013,-0.050893679,-0.056609447,0.077866987
12/1/1971,102.089996,0.086179361,0.038133009,0.034346495,0.10786754
1/1/1972,103.940002,0.018121325,0.103045725,0.087465995,0.084063467
2/1/1972,106.57,0.02530304,0.13384405,0.076138555,0.101498708
3/1/1972,107.199997,0.005911579,0.050053886,0.090095601,0.068687061
4/1/1972,107.669998,0.004384338,0.035886049,0.142629678,0.035786446
5/1/1972,109.529999,0.017275017,0.027775162,0.165336752,0.099367683
6/1/1972,107.139999,-0.021820506,-0.000559683,0.049466189,0.085511674
7/1/1972,107.389999,0.002333396,-0.002600529,0.033192197,0.123561381
8/1/1972,111.089996,0.034453832,0.014242646,0.0424134,0.121781249
9/1/1972,110.550003,-0.004860861,0.031827553,0.031250057,0.12416115
10/1/1972,111.580002,0.009317042,0.039016697,0.036314703,0.184123936
11/1/1972,116.669998,0.045617458,0.050229563,0.065187611,0.241302271
12/1/1972,118.050003,0.011828277,0.067842603,0.10182942,0.156332722
1/1/1973,116.029999,-0.017111427,0.039881672,0.080454419,0.116317075
2/1/1973,111.68,-0.037490296,-0.04277019,0.005311045,0.047949704
3/1/1973,111.519997,-0.001432692,-0.055315594,0.008774256,0.040298509
4/1/1973,106.970001,-0.040799822,-0.078083238,-0.041315656,-0.006501319
5/1/1973,104.949997,-0.018883836,-0.060261488,-0.100454283,-0.041815046
6/1/1973,104.260002,-0.006574512,-0.065100387,-0.116814914,-0.026880689
7/1/1973,108.220001,0.037981958,0.011685519,-0.067310162,0.007728858
8/1/1973,104.25,-0.03668454,-0.006669814,-0.06652937,-0.061571665
9/1/1973,108.43,0.040095923,0.039996143,-0.027708008,-0.01917687
10/1/1973,108.290001,-0.001291146,0.000646831,0.012339908,-0.029485579
11/1/1973,95.959999,-0.113860946,-0.079520393,-0.085659821,-0.177509208
12/1/1973,97.550003,0.016569446,-0.100341206,-0.064358324,-0.173655226
1/1/1974,96.57,-0.010046161,-0.108227915,-0.107651089,-0.167715239
2/1/1974,96.220001,-0.003624304,0.002709483,-0.077026369,-0.138431223
3/1/1974,93.980003,-0.023279962,-0.036596616,-0.133265674,-0.157281156
4/1/1974,90.309998,-0.039050914,-0.064823465,-0.166035671,-0.155744628
5/1/1974,87.279999,-0.033551091,-0.092912096,-0.090454357,-0.168365874
6/1/1974,86,-0.014665433,-0.084911713,-0.118400847,-0.175139091
7/1/1974,79.309998,-0.077790721,-0.121802682,-0.178730475,-0.267141034
8/1/1974,72.150002,-0.090278605,-0.173350105,-0.25015588,-0.30791365
9/1/1974,63.540001,-0.11933473,-0.261162779,-0.323898713,-0.413999806
10/1/1974,73.900002,0.163046913,-0.068213291,-0.181707412,-0.317573171
11/1/1974,69.970001,-0.053179985,-0.030214843,-0.198327202,-0.270841999
12/1/1974,68.559998,-0.020151536,0.079005303,-0.202790721,-0.297180975
1/1/1975,76.980003,0.122812212,0.041677956,-0.029378326,-0.202857999
2/1/1975,81.589996,0.059885591,0.1660711,0.130838444,-0.152047442
3/1/1975,83.360001,0.021693897,0.215869362,0.311929488,-0.113002784
4/1/1975,87.300003,0.047264899,0.13406079,0.181326125,-0.033329588
5/1/1975,91.150002,0.044100789,0.117171301,0.302701168,0.04434009
6/1/1975,95.190002,0.044322544,0.141914598,0.388418973,0.106860488
7/1/1975,88.75,-0.067654185,0.016609358,0.152896811,0.119026633
8/1/1975,86.879997,-0.021070456,-0.046845912,0.064836392,0.204157929
9/1/1975,83.870003,-0.03464542,-0.118920042,0.006118066,0.31995596
10/1/1975,89.040001,0.061642993,0.003267617,0.019931248,0.204871429
11/1/1975,91.239998,0.024707962,0.050184175,0.00098734,0.303987376
12/1/1975,90.190002,-0.011508067,0.075354701,-0.052526525,0.315490149
1/1/1976,100.860001,0.118305785,0.132749325,0.136450715,0.310210406
2/1/1976,99.709999,-0.011401963,0.092832104,0.147674982,0.222086088
3/1/1976,102.769997,0.030688978,0.139483254,0.225348674,0.232845439
4/1/1976,101.639999,-0.010995408,0.007733472,0.14150941,0.164261117
5/1/1976,100.18,-0.014364414,0.00471368,0.097983365,0.099067447
6/1/1976,104.279999,0.040926323,0.014693024,0.156225709,0.095493191
7/1/1976,103.440002,-0.008055207,0.017709593,0.025580022,0.165521149
8/1/1976,102.910004,-0.005123724,0.027250988,0.03209312,0.184507453
9/1/1976,105.239998,0.022641084,0.009205974,0.024034262,0.254799025
10/1/1976,102.900002,-0.022234854,-0.005220418,0.012396724,0.155660387
11/1/1976,102.099998,-0.007774577,-0.007871013,0.019165482,0.119026745
12/1/1976,107.459999,0.052497562,0.021094651,0.030494822,0.191484606
1/1/1977,102.029999,-0.05053043,-0.008454839,-0.013631119,0.011600218
2/1/1977,99.82,-0.021660286,-0.022331029,-0.030026274,0.001103209
3/1/1977,98.419998,-0.014025265,-0.084124335,-0.064804258,-0.042327519
4/1/1977,98.440002,0.000203251,-0.035185701,-0.043343051,-0.031483639
5/1/1977,96.120003,-0.023567645,-0.03706669,-0.058569982,-0.040527021
6/1/1977,100.480003,0.045359965,0.020930756,-0.064954365,-0.036440315
7/1/1977,98.849998,-0.016222183,0.004164933,-0.031167314,-0.044373588
8/1/1977,96.769997,-0.021041993,0.006762318,-0.030555029,-0.05966385
9/1/1977,96.529999,-0.002480087,-0.039311344,-0.019203404,-0.0827632
10/1/1977,92.339996,-0.043406226,-0.065857381,-0.06196674,-0.102623963
11/1/1977,94.830002,0.026965628,-0.020047484,-0.013420734,-0.071204663
12/1/1977,95.099998,0.002847158,-0.014814058,-0.053543042,-0.115019553
1/1/1978,89.25,-0.061514176,-0.033463246,-0.097116825,-0.125257269
2/1/1978,87.040001,-0.024761894,-0.082147009,-0.100547652,-0.128030445
3/1/1978,89.209999,0.024931043,-0.061934796,-0.075831349,-0.093578533
4/1/1978,96.830002,0.085416468,0.084929994,0.048624715,-0.01635514
5/1/1978,97.239998,0.004234184,0.117187464,0.025413856,0.011652049
6/1/1978,95.529999,-0.017585346,0.070844077,0.004521567,-0.049263573
7/1/1978,100.68,0.053909778,0.039760383,0.128067227,0.018512919
8/1/1978,103.290001,0.025923729,0.062217227,0.18669577,0.067376296
9/1/1978,102.540001,-0.007261109,0.073380112,0.149422735,0.062260459
10/1/1978,93.150002,-0.091574009,-0.074791398,-0.03800475,0.008771995
11/1/1978,94.699997,0.016639774,-0.083163945,-0.026120949,-0.001370927
12/1/1978,96.110001,0.014889166,-0.062707236,0.006071412,0.010620431
1/1/1979,99.93,0.039746113,0.072785806,-0.007449344,0.119663866
2/1/1979,96.279999,-0.036525578,0.016684288,-0.067867189,0.106158064
3/1/1979,101.589996,0.05515161,0.057017948,-0.009264726,0.138773648
4/1/1979,101.760002,0.001673452,0.018312839,0.09243156,0.050913972
5/1/1979,99.080002,-0.026336477,0.029081876,0.046251374,0.018922296
6/1/1979,102.910004,0.038655651,0.012993484,0.070752294,0.077253272
7/1/1979,103.809998,0.008745447,0.020145401,0.038827159,0.031088578
8/1/1979,109.32,0.053077758,0.103350805,0.135438317,0.05837931
9/1/1979,109.32,0,0.062287394,0.076090209,0.066120528
10/1/1979,101.82,-0.068605928,-0.019169618,0.000589603,0.093075661
11/1/1979,106.160004,0.042624278,-0.028905928,0.071457427,0.121013805
12/1/1979,107.940002,0.016767124,-0.012623472,0.048877639,0.123088137
1/1/1980,114.160004,0.057624624,0.121194304,0.099701437,0.14239972
2/1/1980,113.660004,-0.004379818,0.070648076,0.0397,0.180515218
3/1/1980,102.089996,-0.101794893,-0.054196831,-0.066136151,0.004921744
4/1/1980,106.290001,0.041140221,-0.068938356,0.043901012,0.044516499
5/1/1980,111.239998,0.046570674,-0.021291623,0.04785224,0.122729065
6/1/1980,114.239998,0.026968717,0.11901266,0.058365721,0.110096138
7/1/1980,121.669998,0.065038517,0.144698437,0.065784808,0.172045086
8/1/1980,122.379997,0.005835448,0.100143826,0.076719978,0.119465761
9/1/1980,125.459999,0.025167528,0.098214296,0.228915701,0.147639947
10/1/1980,127.470001,0.016021059,0.047669952,0.199266157,0.251915154
11/1/1980,140.520004,0.102377053,0.148226895,0.26321473,0.323662384
12/1/1980,135.759995,-0.033874245,0.082097849,0.188375327,0.25773571
1/1/1981,129.550003,-0.045742429,0.01631758,0.064765391,0.134810778
2/1/1981,131.270004,0.013276735,-0.065826927,0.072642648,0.154935768
3/1/1981,136,0.036032573,0.001767862,0.084010849,0.332157952
4/1/1981,132.809998,-0.023455897,0.02516399,0.041892186,0.249506038
5/1/1981,132.589996,-0.001656517,0.010055549,-0.056433303,0.19192735
6/1/1981,131.210007,-0.010407942,-0.035220537,-0.033514939,0.148547
7/1/1981,130.919998,-0.002210266,-0.014230856,0.010575029,0.076025316
8/1/1981,122.790001,-0.06209897,-0.073912024,-0.064599701,0.003350253
9/1/1981,116.18,-0.053831753,-0.114549243,-0.145735294,-0.073967791
10/1/1981,121.889999,0.049147865,-0.068973412,-0.082222718,-0.043775021
11/1/1981,126.349998,0.03659036,0.028992564,-0.047062359,-0.100839778
12/1/1981,122.550003,-0.030075149,0.05482874,-0.066001094,-0.097304011
1/1/1982,120.400002,-0.017543867,-0.012224112,-0.080354386,-0.070629107
2/1/1982,113.110001,-0.06054818,-0.104788264,-0.078833781,-0.138340843
3/1/1982,111.959999,-0.010167112,-0.086413739,-0.036322956,-0.176764713
4/1/1982,116.440002,0.040014318,-0.032890365,-0.044712421,-0.123258762
5/1/1982,111.879997,-0.039161842,-0.010874405,-0.11452316,-0.156195789
6/1/1982,109.610001,-0.020289561,-0.020989621,-0.105589569,-0.164621636
7/1/1982,107.089996,-0.022990648,-0.080298917,-0.110548221,-0.182019572
8/1/1982,119.510002,0.115977276,0.068198116,0.056582097,-0.026712265
9/1/1982,120.419998,0.007614392,0.09862236,0.075562693,0.036495077
10/1/1982,133.720001,0.110446796,0.2486694,0.1484026,0.097054739
11/1/1982,138.529999,0.03597067,0.159149834,0.238201669,0.096398901
12/1/1982,140.639999,0.015231358,0.167912318,0.283094587,0.147613183
1/1/1983,145.300003,0.033134272,0.086598878,0.356802768,0.206810636
2/1/1983,148.059998,0.018995148,0.068793756,0.238892105,0.308991218
3/1/1983,152.960007,0.033094753,0.087599602,0.270220973,0.36620229
4/1/1983,164.429993,0.07498683,0.131658566,0.229658927,0.412143509
5/1/1983,162.389999,-0.012406459,0.096785095,0.172237062,0.451465886
6/1/1983,167.639999,0.032329577,0.095972747,0.191979524,0.529422475
7/1/1983,162.559998,-0.030303036,-0.011372591,0.118788676,0.517975573
8/1/1983,164.399994,0.011318873,0.012377579,0.110360639,0.37561703
9/1/1983,166.070007,0.01015823,-0.009365259,0.085708678,0.379089933
10/1/1983,163.550003,-0.015174348,0.00609009,-0.005351761,0.223078087
11/1/1983,166.399994,0.017425808,0.012165451,0.024693608,0.201183824
12/1/1983,164.929993,-0.008834141,-0.006864659,-0.016165629,0.172710425
1/1/1984,163.410004,-0.009215965,-0.000856001,0.005228876,0.124638683
2/1/1984,157.059998,-0.038859347,-0.056129786,-0.044647179,0.060786169
3/1/1984,159.179993,0.013497995,-0.034863277,-0.041488611,0.040664133
4/1/1984,160.050003,0.005465574,-0.020561783,-0.021400183,-0.026637415
5/1/1984,150.550003,-0.05935645,-0.041449096,-0.095252353,-0.072910869
6/1/1984,153.179993,0.017469213,-0.037693179,-0.071242348,-0.0862563
7/1/1984,150.660004,-0.016451163,-0.058669159,-0.078024599,-0.073203704
8/1/1984,166.679993,0.106332063,0.107140416,0.061250446,0.013868608
9/1/1984,166.100006,-0.003479644,0.084345304,0.043472882,0.000180641
10/1/1984,166.089996,-6.02649E-05,0.10241598,0.037738162,0.015530376
11/1/1984,163.580002,-0.015112253,-0.018598459,0.086549311,-0.016947068
12/1/1984,167.240005,0.022374391,0.006863329,0.091787522,0.014006015
1/1/1985,179.630005,0.074085145,0.081522123,0.192287271,0.099259535
2/1/1985,181.179993,0.008628781,0.107592559,0.086993044,0.153571853
3/1/1985,180.660004,-0.002870013,0.080243952,0.087658022,0.134941651
4/1/1985,179.830002,-0.004594276,0.001113383,0.082726271,0.123586371
5/1/1985,189.550003,0.054051053,0.046197209,0.158760244,0.259050144
6/1/1985,191.850006,0.012134017,0.061939565,0.147153793,0.252448197
7/1/1985,190.919998,-0.004847579,0.061669331,0.062851376,0.267224167
8/1/1985,188.630005,-0.011994516,-0.00485359,0.041119397,0.131689542
9/1/1985,182.080002,-0.034724078,-0.050925221,0.007860057,0.096207077
10/1/1985,189.820007,0.042508814,-0.005761528,0.055552493,0.142874415
11/1/1985,202.169998,0.065061588,0.071780696,0.066578712,0.235909008
12/1/1985,211.279999,0.045061093,0.16036905,0.101277,0.263334087
1/1/1986,211.779999,0.002366528,0.115688501,0.10926043,0.178978974
2/1/1986,226.919998,0.071489277,0.122421726,0.202989938,0.252456158
3/1/1986,238.899994,0.052793919,0.130726974,0.312060585,0.322373457
4/1/1986,235.520004,-0.014148138,0.112097484,0.240754374,0.309681373
5/1/1986,247.350006,0.050229288,0.090031765,0.223475335,0.304932746
6/1/1986,250.839996,0.014109521,0.04997908,0.187239669,0.30747974
7/1/1986,236.119995,-0.058682831,0.002547516,0.11493057,0.236748363
8/1/1986,252.929993,0.071192607,0.022559074,0.114621872,0.340878897
9/1/1986,231.320007,-0.085438606,-0.077818487,-0.031728703,0.270430604
10/1/1986,243.979996,0.05472933,0.033288164,0.035920482,0.285322869
11/1/1986,249.220001,0.021477191,-0.014668059,0.007560117,0.232724952
12/1/1986,242.169998,-0.028288271,0.04690468,-0.034563858,0.146204085
1/1/1987,274.079987,0.131766896,0.123370733,0.160765682,0.294173143
2/1/1987,284.200012,0.036923619,0.14035796,0.123631123,0.252423826
